,data-item-id,data-conversation-id,username,tweet,avatar,date,entity
0,1278351019852746752,1278351019852746752,@blockgod32,"  Maybe @sparkpool_eth ?
",https://pbs.twimg.com/profile_images/1276989030597615618/t73-Q9Uu_normal.jpg,2020-07-01,Spark Pool
1,1278244508065398784,1278244508065398784,@dForcenet,"  Who are dForce's eco partners?
Among others, dForce eco partners include @multicoincap @huobicapital @sparkpool_eth @peckshield @axonomy
@slowmist @litex_io @HashkeyHub , Amber, Hashingbot, Steaker.

Want to learn more? 

Check out our revamped website: dforce.network pic.twitter.com/tTiKVgLKjS
",https://pbs.twimg.com/profile_images/1085160807254519808/xlGxxIjI_normal.jpg,2020-07-01,Spark Pool
2,1278244865021624321,1278244865021624321,@COOLIESG," twitter.com/ethcrims/statu…
",https://pbs.twimg.com/profile_images/1319637192860332032/3vhF-2RW_normal.jpg,2020-07-01,Spark Pool
3,1278379745571254272,1278379745571254272,@BoseiNoMao,"  ―

       ‶   𝐈 𝐬𝐡𝐚𝐥𝐥 𝐚𝐥𝐥𝐨𝐰 𝐢𝐭.    ʺ

        The Demon Lord stated with a faint grin now plastered upon his handsome visage. Pools of darkness streamed from his shoulder blades and engulfed them.

     Lips brushed against her own. The first spark in this flame -

― twitter.com/ofmiasma/statu…
",https://pbs.twimg.com/profile_images/1305670341277159424/74AfDH8z_normal.jpg,2020-07-01,Spark Pool
4,1278569046057930753,1278569046057930753,@blockgod32,"  Shame on me!!!
",https://pbs.twimg.com/profile_images/1276989030597615618/t73-Q9Uu_normal.jpg,2020-07-01,Spark Pool
5,1278625928059502592,1278625928059502592,@DragonMDDamian,"  //They can try but he can fill 3 pools of just his cum, he did it before for a lady client and she paid him big time for it
",https://pbs.twimg.com/profile_images/1319083082809475074/6U4Ja-8v_normal.jpg,2020-07-02,Spark Pool
6,1278521333479948288,1278521333479948288,@sparkpool_eth,"  You forgot us pic.twitter.com/9XnJ1aVUja
",https://pbs.twimg.com/profile_images/1143714781666217984/aUVasr8L_normal.png,2020-07-01,Spark Pool
7,1278873401344622599,1278873401344622599,@Zach_Spark,"  Besides i dont see anything wrong with bitchute The Quartering uses it Tim Pool uses it a bunch of other people use it i dont see the issue
",https://pbs.twimg.com/profile_images/1317919472402026496/TUuvKIsk_normal.jpg,2020-07-02,Spark Pool
8,1279522970252214273,1279522970252214273,@AlexMasmej,"  😂 or switch to macha.xyz which is cool too!
",https://pbs.twimg.com/profile_images/1258389717671870465/D_KLr6J5_normal.jpg,2020-07-04,Spark Pool
9,1279555549345038336,1279555549345038336,@defidude,"  or make sure you use proper gas settings. 🤷‍♂️
",https://pbs.twimg.com/profile_images/1273803307702784001/n6z2F4lQ_normal.jpg,2020-07-04,Spark Pool
10,1279426317222645760,1279426317222645760,@16Select,"  Day 4! Last pool game at 12pm vs Spark 16U Premier Red pic.twitter.com/ioh4gFUzVn
",https://pbs.twimg.com/profile_images/1282996687242493952/lDzwC3K2_normal.jpg,2020-07-04,Spark Pool
11,1279497708953370629,1279497708953370629,@lemiscate,"  Just contact @sparkpool_eth they will include your tx on their next block 😂
",https://pbs.twimg.com/profile_images/1308660397927473152/JNjueNNE_normal.jpg,2020-07-04,Spark Pool
12,1279540452212031489,1279540452212031489,@defikaren," @lemiscate WHAT THE HELL ARE YOU DOING? Only Karen can escalate to the mining pools. 
You’re fired.
",https://pbs.twimg.com/profile_images/1274389737697161217/aLtD3h3X_normal.jpg,2020-07-04,Spark Pool
13,1279218950220308485,1279218950220308485,@esojrichard,"  End it with a spark into a pool of gasoline
",https://pbs.twimg.com/profile_images/1315478649068421120/Fg0IDT0M_normal.jpg,2020-07-03,Spark Pool
14,1279433804046913536,1279433804046913536,@MazloApp,"  Picnics, parades, and pool-time (oh my!) What lights up our 4th of July celebrations may vary...but one thing's for sure: we hope you take a moment to be mindful of feeling GRATEFUL for the people and pastimes that spark JOY in your ❤️💙❤️ this holiday weekend. Enjoy! 💫 💥 pic.twitter.com/ChhZ1k414C
",https://pbs.twimg.com/profile_images/1269947004278444034/3N5gkyc3_normal.png,2020-07-04,Spark Pool
15,1279475987957374981,1279475987957374981,@KehoDB,"  All I need left is to spark Europa and my full water staff pool/team is complete. pic.twitter.com/rOyYjvjjcK
",https://pbs.twimg.com/profile_images/1192833000981061639/VqCXr6WO_normal.jpg,2020-07-04,Spark Pool
16,1279277629816725504,1279277629816725504,@Yamstarch,"  I have sparked 3 times this year already and CyGames keeps taking their sweet as time giving me reason to spark again and I have managed to amass 2.5 more sparks worth of rolls, plus extra.

this is also while 5* uncapping 4 eternals too... Gimme a good pool damnit! pic.twitter.com/jfXre7J3jo
",https://pbs.twimg.com/profile_images/1294101886534991872/--9gCJzt_normal.jpg,2020-07-03,Spark Pool
17,1279477364209131520,1279477364209131520,@AmeliaISLPool,"  The Fourth isn't just for fireworks and fun in the pool -- it's a chance to celebrate our community. Thank you, Fernandina Beach, for bringing the spark to our day-to-day lives! pic.twitter.com/YUbSFflxAU
",https://pbs.twimg.com/profile_images/1140268820361371650/qhq_mHxP_normal.png,2020-07-04,Spark Pool
